Name,Sector,Date_x,Transaction Name_x,Number of Investors_x,Money Raised_x,Lead Investors_x,Year_x,Date_y,Transaction Name_y,Number of Investors_y,Money Raised_y,Lead Investors_y,Year_y,Total Products Active,Monthly Downloads,Monthly Visits,Monthly Visits Growth
Charge+Zone,EV,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,12,956,0,0.0
Charge+Zone,EV,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,12,956,0,0.0
Charge+Zone,EV,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,12,956,0,0.0
Charge+Zone,EV,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,12,956,0,0.0
Charge+Zone,EV,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,12,956,0,0.0
Charge+Zone,EV,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,12,956,0,0.0
Charge+Zone,EV,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,12,956,0,0.0
Charge+Zone,EV,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,12,956,0,0.0
Charge+Zone,EV,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,12,956,0,0.0
Charge+Zone,EV,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,12,956,0,0.0
Charge+Zone,EV,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,12,956,0,0.0
Charge+Zone,EV,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,12,956,0,0.0
Charge+Zone,EV,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,12,956,0,0.0
Charge+Zone,EV,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,12,956,0,0.0
Charge+Zone,EV,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,12,956,0,0.0
Charge+Zone,EV,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,12,956,0,0.0
Charge+Zone,EV,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,12,956,0,0.0
Charge+Zone,EV,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,12,956,0,0.0
Charge+Zone,EV,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,12,956,0,0.0
Charge+Zone,EV,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,12,956,0,0.0
Charge+Zone,EV,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,12,956,0,0.0
Charge+Zone,EV,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,12,956,0,0.0
Charge+Zone,EV,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,2023-03-20 00:00:00,Debt Financing - CHARGE+ZONE,1.0,640000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,2023-03-20 00:00:00,Series A - CHARGE+ZONE,1.0,3680000000.0,BlueOrchard Finance S A,2023,12,956,0,0.0
Charge+Zone,EV,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,2022-01-04 00:00:00,Series A - CHARGE+ZONE,1.0,0.0,,2022,12,956,0,0.0
Charge+Zone,EV,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,2021-12-06 00:00:00,Convertible Note - CHARGE+ZONE,1.0,750000000.0,Venture Catalysts,2021,12,956,0,0.0
Charge+Zone,EV,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,2020-11-04 00:00:00,Seed Round - CHARGE+ZONE,2.0,240000000.0,Venture Catalysts,2020,12,956,0,0.0
Charge+Zone,EV,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,2020-05-12 00:00:00,Seed Round - CHARGE+ZONE,1.0,0.0,Mumbai Angels,2020,12,956,0,0.0
Charge+Zone,EV,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,2019-01-01 00:00:00,Seed Round - CHARGE+ZONE,,80000000.0,,2019,12,956,0,0.0
Battery Smart,EV,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,16,4615,187,0.9139
Battery Smart,EV,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,16,4615,187,0.9139
Battery Smart,EV,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,16,4615,187,0.9139
Battery Smart,EV,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,16,4615,187,0.9139
Battery Smart,EV,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,16,4615,187,0.9139
Battery Smart,EV,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,16,4615,187,0.9139
Battery Smart,EV,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,16,4615,187,0.9139
Battery Smart,EV,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,16,4615,187,0.9139
Battery Smart,EV,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,16,4615,187,0.9139
Battery Smart,EV,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,16,4615,187,0.9139
Battery Smart,EV,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,16,4615,187,0.9139
Battery Smart,EV,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,16,4615,187,0.9139
Battery Smart,EV,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,16,4615,187,0.9139
Battery Smart,EV,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,16,4615,187,0.9139
Battery Smart,EV,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,16,4615,187,0.9139
Battery Smart,EV,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,16,4615,187,0.9139
Battery Smart,EV,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,16,4615,187,0.9139
Battery Smart,EV,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,16,4615,187,0.9139
Battery Smart,EV,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,16,4615,187,0.9139
Battery Smart,EV,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,16,4615,187,0.9139
Battery Smart,EV,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,2023-07-06 00:00:00,Series B - Battery Smart,4.0,2700000000.0,"Blume Ventures, Tiger Global Management",2023,16,4615,187,0.9139
Battery Smart,EV,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,2022-12-14 00:00:00,Debt Financing - Battery Smart,2.0,750000000.0,"BlackSoil, Stride Ventures",2022,16,4615,187,0.9139
Battery Smart,EV,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,2022-06-13 00:00:00,Series A - Battery Smart,4.0,1900000000.0,Tiger Global Management,2022,16,4615,187,0.9139
Battery Smart,EV,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,2021-11-09 00:00:00,Seed Round - Battery Smart,9.0,560000000.0,"Blume Ventures, Orios Venture Partners",2021,16,4615,187,0.9139
Battery Smart,EV,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,2021-02-25 00:00:00,Seed Round - Battery Smart,3.0,0.0,Orios Venture Partners,2021,16,4615,187,0.9139
Bolt.Earth,EV,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,59,8012,0,0.0
Bolt.Earth,EV,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,59,8012,0,0.0
Bolt.Earth,EV,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,59,8012,0,0.0
Bolt.Earth,EV,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,59,8012,0,0.0
Bolt.Earth,EV,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,59,8012,0,0.0
Bolt.Earth,EV,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,59,8012,0,0.0
Bolt.Earth,EV,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,59,8012,0,0.0
Bolt.Earth,EV,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,59,8012,0,0.0
Bolt.Earth,EV,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,59,8012,0,0.0
Bolt.Earth,EV,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,59,8012,0,0.0
Bolt.Earth,EV,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,59,8012,0,0.0
Bolt.Earth,EV,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,59,8012,0,0.0
Bolt.Earth,EV,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,59,8012,0,0.0
Bolt.Earth,EV,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,59,8012,0,0.0
Bolt.Earth,EV,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,59,8012,0,0.0
Bolt.Earth,EV,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,59,8012,0,0.0
Bolt.Earth,EV,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,59,8012,0,0.0
Bolt.Earth,EV,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,59,8012,0,0.0
Bolt.Earth,EV,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,59,8012,0,0.0
Bolt.Earth,EV,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,59,8012,0,0.0
Bolt.Earth,EV,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,2023-10-05 00:00:00,Series B - Bolt.Earth,3.0,1600000000.0,,2023,59,8012,0,0.0
Bolt.Earth,EV,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,2021-09-02 00:00:00,Series A - Bolt.Earth,2.0,320000000.0,"Prime Venture Partners, Union Square Ventures",2021,59,8012,0,0.0
Bolt.Earth,EV,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,2021-01-20 00:00:00,Seed Round - Bolt.Earth,2.0,0.0,Prime Venture Partners,2021,59,8012,0,0.0
Bolt.Earth,EV,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,2019-01-21 00:00:00,Seed Round - Bolt.Earth,5.0,0.0,"ITI Growth Opportunities Fund, Xseed Partners",2019,59,8012,0,0.0
Bolt.Earth,EV,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,2018-06-01 00:00:00,Non Equity Assistance - Bolt.Earth,1.0,0.0,CIE IIIT Hyderabad,2018,59,8012,0,0.0
Etrio,EV,2020-09-29 00:00:00,Series A - Etrio,1.0,240000000.0,Janardhan Rao,2020,2020-09-29 00:00:00,Series A - Etrio,1.0,240000000.0,Janardhan Rao,2020,27,0,383,0.5749
3ev,EV,2022-08-27 00:00:00,Seed Round - 3EV Industries,1.0,320000000.0,Credence Family Office,2022,2022-08-27 00:00:00,Seed Round - 3EV Industries,1.0,320000000.0,Credence Family Office,2022,2,0,0,0.0
3ev,EV,2022-08-27 00:00:00,Seed Round - 3EV Industries,1.0,320000000.0,Credence Family Office,2022,2021-11-19 00:00:00,Seed Round - 3EV Industries,,160000000.0,,2021,2,0,0,0.0
3ev,EV,2021-11-19 00:00:00,Seed Round - 3EV Industries,,160000000.0,,2021,2022-08-27 00:00:00,Seed Round - 3EV Industries,1.0,320000000.0,Credence Family Office,2022,2,0,0,0.0
3ev,EV,2021-11-19 00:00:00,Seed Round - 3EV Industries,,160000000.0,,2021,2021-11-19 00:00:00,Seed Round - 3EV Industries,,160000000.0,,2021,2,0,0,0.0
River,EV,2023-06-06 00:00:00,Series B - River,5.0,1200000000.0,Al-Futtaim Group,2023,2023-06-06 00:00:00,Series B - River,5.0,1200000000.0,Al-Futtaim Group,2023,11,0,43461,3.5821
River,EV,2023-06-06 00:00:00,Series B - River,5.0,1200000000.0,Al-Futtaim Group,2023,2022-08-02 00:00:00,Series A - River,2.0,880000000.0,Lowercarbon Capital,2022,11,0,43461,3.5821
River,EV,2023-06-06 00:00:00,Series B - River,5.0,1200000000.0,Al-Futtaim Group,2023,2021-03-01 00:00:00,Seed Round - River,2.0,160000000.0,Maniv Mobility,2021,11,0,43461,3.5821
River,EV,2022-08-02 00:00:00,Series A - River,2.0,880000000.0,Lowercarbon Capital,2022,2023-06-06 00:00:00,Series B - River,5.0,1200000000.0,Al-Futtaim Group,2023,11,0,43461,3.5821
River,EV,2022-08-02 00:00:00,Series A - River,2.0,880000000.0,Lowercarbon Capital,2022,2022-08-02 00:00:00,Series A - River,2.0,880000000.0,Lowercarbon Capital,2022,11,0,43461,3.5821
River,EV,2022-08-02 00:00:00,Series A - River,2.0,880000000.0,Lowercarbon Capital,2022,2021-03-01 00:00:00,Seed Round - River,2.0,160000000.0,Maniv Mobility,2021,11,0,43461,3.5821
River,EV,2021-03-01 00:00:00,Seed Round - River,2.0,160000000.0,Maniv Mobility,2021,2023-06-06 00:00:00,Series B - River,5.0,1200000000.0,Al-Futtaim Group,2023,11,0,43461,3.5821
